Class1,Predicate,Class2
http://bio2rdf.org/goa_vocabulary:GO-Annotation,http://bio2rdf.org/goa_vocabulary:target,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/goa_vocabulary:GO-Annotation,http://bio2rdf.org/goa_vocabulary:target,http://bio2rdf.org/sgd_vocabulary:RNA
http://bio2rdf.org/goa_vocabulary:GO-Annotation,http://bio2rdf.org/goa_vocabulary:target,http://bio2rdf.org/sgd_vocabulary:Protein
http://bio2rdf.org/goa_vocabulary:Resource,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/goa_vocabulary:Resource,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:Chromosome,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:Chromosome,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:Chromosome,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:Chromosome,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:CrickStrand,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:CrickStrand,http://bio2rdf.org/sgd_vocabulary:is-proper-part-of,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:CrickStrand,http://bio2rdf.org/sgd_vocabulary:is-proper-part-of,http://bio2rdf.org/sgd_vocabulary:Chromosome
http://bio2rdf.org/sgd_vocabulary:CrickStrand,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:CrickStrand,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:CrickStrand,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Location,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:Location,http://bio2rdf.org/sgd_vocabulary:chromosome,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Location,http://bio2rdf.org/sgd_vocabulary:chromosome,http://bio2rdf.org/sgd_vocabulary:Chromosome
http://bio2rdf.org/sgd_vocabulary:Location,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:Location,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:Location,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Location,http://bio2rdf.org/sgd_vocabulary:strand,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Location,http://bio2rdf.org/sgd_vocabulary:strand,http://bio2rdf.org/sgd_vocabulary:CrickStrand
http://bio2rdf.org/sgd_vocabulary:Protein,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:Protein,http://www.w3.org/2002/07/owl#sameAs,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://www.w3.org/2002/07/owl#sameAs,http://bio2rdf.org/sgd_vocabulary:Protein
http://bio2rdf.org/sgd_vocabulary:Protein,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:Protein,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:x-gi,http://bio2rdf.org/gi_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:component,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:process,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:is-participant-in,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:is-located-in,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:function,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-function,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:x-refseq,http://bio2rdf.org/refseq_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/pfam_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/coil_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/phobius_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/signalp_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/superfamily_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/tmhmm_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/gene3d_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/panther_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/prosite_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/hamap_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/prints_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/smart_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Protein,http://bio2rdf.org/sgd_vocabulary:has-proper-part,http://bio2rdf.org/pirsf_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://bio2rdf.org/sgd_vocabulary:function,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://bio2rdf.org/sgd_vocabulary:has-function,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://bio2rdf.org/sgd_vocabulary:component,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://bio2rdf.org/sgd_vocabulary:process,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:RNA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:RNA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://bio2rdf.org/sgd_vocabulary:is-located-in,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:RNA,http://bio2rdf.org/sgd_vocabulary:is-participant-in,http://bio2rdf.org/go_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Record,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000236
http://bio2rdf.org/sgd_vocabulary:Record,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:Record,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:Record,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000180
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000336
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000830
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000577
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000286
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000624
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0001496
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000316
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000445
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000188
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0001211
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000183
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000640
http://bio2rdf.org/sgd_vocabulary:Record,http://bio2rdf.org/sgd_vocabulary:is-about,http://bio2rdf.org/so:0000639
http://bio2rdf.org/phobius_vocabulary:Resource,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/phobius_vocabulary:Resource,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:query,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:query,http://bio2rdf.org/sgd_vocabulary:Protein
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/pfam_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/coil_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/gene3d_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/hamap_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/panther_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/phobius_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/pirsf_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/prints_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/prodom_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/prosite_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/signalp_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/smart_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/superfamily_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:Domain-Alignment,http://bio2rdf.org/sgd_vocabulary:target,http://bio2rdf.org/tmhmm_vocabulary:Resource
http://bio2rdf.org/signalp_vocabulary:Resource,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/signalp_vocabulary:Resource,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/tmhmm_vocabulary:Resource,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/tmhmm_vocabulary:Resource,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:AlanineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:AlanineCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:AlanineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:AlanineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:ArginineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:ArginineCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:ArginineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:ArginineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:AromaticityScore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:AromaticityScore,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:AromaticityScore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:AromaticityScore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:AsparagineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:AsparagineCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:AsparagineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:AsparagineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:AspartateCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:AspartateCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:AspartateCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:AspartateCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:CodonAdaptationIndex,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:CodonAdaptationIndex,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:CodonAdaptationIndex,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:CodonAdaptationIndex,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:CodonBias,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:CodonBias,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:CodonBias,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:CodonBias,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:CysteinCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:CysteinCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:CysteinCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:CysteinCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:FrequencyOfOptimalCodons,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:FrequencyOfOptimalCodons,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:FrequencyOfOptimalCodons,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:FrequencyOfOptimalCodons,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:GRAVYScore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:GRAVYScore,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:GRAVYScore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:GRAVYScore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:GlutamateCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:GlutamateCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:GlutamateCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:GlutamateCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:GlutamineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:GlutamineCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:GlutamineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:GlutamineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:GlycineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
http://bio2rdf.org/sgd_vocabulary:GlycineCount,http://rdfs.org/ns/void#inDataset,http://purl.org/dc/terms/Dataset
http://bio2rdf.org/sgd_vocabulary:GlycineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://bio2rdf.org/sgd_vocabulary:GlycineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://bio2rdf.org/sgd_vocabulary:Resource
http://bio2rdf.org/sgd_vocabulary:HistineCount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Resource
